6124
disgust scream smile squint surprise neutral
train_4709.jpg -1 -1 1 -1 -1 -1
train_4710.jpg -1 -1 -1 -1 -1 1
train_4711.jpg -1 1 -1 -1 -1 -1
train_4712.jpg -1 -1 -1 1 -1 -1
train_4713.jpg -1 -1 -1 -1 1 -1
train_4714.jpg -1 -1 1 -1 -1 -1
train_4715.jpg -1 1 -1 -1 -1 -1
train_4716.jpg -1 -1 -1 -1 -1 1
train_4717.jpg 1 -1 -1 -1 -1 -1
train_4718.jpg -1 -1 -1 -1 -1 1
train_4719.jpg -1 -1 -1 1 -1 -1
train_4720.jpg -1 -1 1 -1 -1 -1
train_4721.jpg -1 -1 -1 -1 -1 1
train_4722.jpg -1 -1 -1 -1 1 -1
train_4723.jpg -1 1 -1 -1 -1 -1
train_4724.jpg 1 -1 -1 -1 -1 -1
train_4725.jpg -1 -1 -1 -1 -1 1
train_4726.jpg -1 -1 -1 -1 -1 1
train_4727.jpg 1 -1 -1 -1 -1 -1
train_4728.jpg -1 -1 -1 1 -1 -1
train_4729.jpg -1 -1 -1 -1 -1 1
train_4730.jpg -1 -1 -1 -1 -1 1
train_4731.jpg 1 -1 -1 -1 -1 -1
train_4732.jpg -1 -1 -1 -1 -1 1
train_4733.jpg -1 -1 1 -1 -1 -1
train_4734.jpg -1 -1 -1 -1 -1 1
train_4735.jpg -1 1 -1 -1 -1 -1
train_4736.jpg -1 -1 1 -1 -1 -1
train_4737.jpg -1 1 -1 -1 -1 -1
train_4738.jpg 1 -1 -1 -1 -1 -1
train_4739.jpg -1 1 -1 -1 -1 -1
train_4740.jpg -1 1 -1 -1 -1 -1
train_4741.jpg 1 -1 -1 -1 -1 -1
train_4742.jpg -1 -1 -1 -1 -1 1
train_4743.jpg -1 1 -1 -1 -1 -1
train_4744.jpg 1 -1 -1 -1 -1 -1
train_4745.jpg -1 -1 -1 1 -1 -1
train_4746.jpg -1 -1 1 -1 -1 -1
train_4747.jpg -1 -1 -1 -1 1 -1
train_4748.jpg -1 -1 1 -1 -1 -1
train_4749.jpg -1 -1 -1 -1 1 -1
train_4750.jpg 1 -1 -1 -1 -1 -1
train_4751.jpg -1 -1 1 -1 -1 -1
train_4752.jpg -1 -1 1 -1 -1 -1
train_4753.jpg 1 -1 -1 -1 -1 -1
train_4754.jpg 1 -1 -1 -1 -1 -1
train_4755.jpg -1 -1 -1 -1 -1 1
train_4756.jpg -1 -1 -1 -1 -1 1
train_4757.jpg 1 -1 -1 -1 -1 -1
train_4758.jpg -1 -1 1 -1 -1 -1
train_4759.jpg -1 -1 -1 -1 1 -1
train_4760.jpg -1 -1 1 -1 -1 -1
train_4761.jpg -1 -1 -1 1 -1 -1
train_4762.jpg -1 1 -1 -1 -1 -1
train_4763.jpg -1 -1 -1 1 -1 -1
train_4764.jpg -1 -1 1 -1 -1 -1
train_4765.jpg -1 -1 1 -1 -1 -1
train_4766.jpg -1 -1 -1 -1 1 -1
train_4767.jpg -1 1 -1 -1 -1 -1
train_4768.jpg -1 -1 -1 -1 -1 1
train_4769.jpg -1 -1 1 -1 -1 -1
train_4770.jpg -1 -1 -1 -1 -1 1
train_4771.jpg -1 -1 -1 -1 -1 1
train_4772.jpg -1 -1 -1 -1 1 -1
train_4773.jpg -1 -1 -1 -1 1 -1
train_4774.jpg -1 -1 -1 -1 -1 1
train_4775.jpg -1 -1 1 -1 -1 -1
train_4776.jpg -1 -1 1 -1 -1 -1
train_4777.jpg -1 -1 -1 -1 -1 1
train_4778.jpg -1 -1 -1 -1 -1 1
train_4779.jpg 1 -1 -1 -1 -1 -1
train_4780.jpg -1 -1 1 -1 -1 -1
train_4781.jpg -1 -1 -1 -1 -1 1
train_4782.jpg -1 -1 -1 -1 1 -1
train_4783.jpg -1 -1 -1 1 -1 -1
train_4784.jpg -1 -1 -1 -1 1 -1
train_4785.jpg -1 1 -1 -1 -1 -1
train_4786.jpg -1 -1 -1 -1 1 -1
train_4787.jpg 1 -1 -1 -1 -1 -1
train_4788.jpg -1 -1 -1 -1 -1 1
train_4789.jpg -1 -1 1 -1 -1 -1
train_4790.jpg -1 -1 -1 -1 -1 1
train_4791.jpg -1 -1 -1 1 -1 -1
train_4792.jpg 1 -1 -1 -1 -1 -1
train_4793.jpg -1 -1 1 -1 -1 -1
train_4794.jpg -1 -1 1 -1 -1 -1
train_4795.jpg -1 1 -1 -1 -1 -1
train_4796.jpg -1 -1 -1 -1 -1 1
train_4797.jpg -1 -1 -1 1 -1 -1
train_4798.jpg -1 1 -1 -1 -1 -1
train_4799.jpg -1 1 -1 -1 -1 -1
train_4800.jpg -1 1 -1 -1 -1 -1
train_4801.jpg -1 -1 -1 1 -1 -1
train_4802.jpg -1 -1 -1 -1 1 -1
train_4803.jpg -1 -1 -1 -1 -1 1
train_4804.jpg 1 -1 -1 -1 -1 -1
train_4805.jpg -1 -1 -1 1 -1 -1
train_4806.jpg -1 -1 -1 -1 1 -1
train_4807.jpg -1 -1 -1 -1 1 -1
train_4808.jpg -1 -1 -1 -1 -1 1
train_4809.jpg -1 -1 1 -1 -1 -1
train_4810.jpg -1 1 -1 -1 -1 -1
train_4811.jpg -1 -1 1 -1 -1 -1
train_4812.jpg -1 -1 -1 -1 1 -1
train_4813.jpg -1 -1 -1 -1 -1 1
train_4814.jpg -1 -1 -1 -1 -1 1
train_4815.jpg -1 1 -1 -1 -1 -1
train_4816.jpg -1 -1 -1 -1 -1 1
train_4817.jpg -1 -1 1 -1 -1 -1
train_4818.jpg -1 -1 -1 -1 -1 1
train_4819.jpg -1 -1 1 -1 -1 -1
train_4820.jpg -1 -1 1 -1 -1 -1
train_4821.jpg -1 -1 1 -1 -1 -1
train_4822.jpg -1 -1 -1 -1 -1 1
train_4823.jpg 1 -1 -1 -1 -1 -1
train_4824.jpg -1 -1 -1 -1 -1 1
train_4825.jpg -1 -1 1 -1 -1 -1
train_4826.jpg 1 -1 -1 -1 -1 -1
train_4827.jpg -1 1 -1 -1 -1 -1
train_4828.jpg -1 -1 1 -1 -1 -1
train_4829.jpg -1 -1 -1 -1 1 -1
train_4830.jpg 1 -1 -1 -1 -1 -1
train_4831.jpg -1 -1 -1 -1 -1 1
train_4832.jpg -1 -1 1 -1 -1 -1
train_4833.jpg -1 -1 -1 1 -1 -1
train_4834.jpg 1 -1 -1 -1 -1 -1
train_4835.jpg -1 -1 -1 -1 -1 1
train_4836.jpg -1 -1 -1 -1 -1 1
train_4837.jpg -1 -1 1 -1 -1 -1
train_4838.jpg 1 -1 -1 -1 -1 -1
train_4839.jpg -1 -1 1 -1 -1 -1
train_4840.jpg -1 -1 -1 -1 1 -1
train_4841.jpg -1 -1 -1 -1 -1 1
train_4842.jpg -1 -1 -1 1 -1 -1
train_4843.jpg -1 -1 -1 -1 -1 1
train_4844.jpg 1 -1 -1 -1 -1 -1
train_4845.jpg -1 1 -1 -1 -1 -1
train_4846.jpg -1 1 -1 -1 -1 -1
train_4847.jpg -1 -1 1 -1 -1 -1
train_4848.jpg -1 -1 -1 1 -1 -1
train_4849.jpg 1 -1 -1 -1 -1 -1
train_4850.jpg -1 -1 1 -1 -1 -1
train_4851.jpg -1 -1 -1 -1 1 -1
train_4852.jpg -1 -1 -1 -1 1 -1
train_4853.jpg -1 1 -1 -1 -1 -1
train_4854.jpg -1 -1 -1 -1 -1 1
train_4855.jpg 1 -1 -1 -1 -1 -1
train_4856.jpg -1 -1 1 -1 -1 -1
train_4857.jpg -1 -1 -1 -1 -1 1
train_4858.jpg -1 -1 -1 -1 -1 1
train_4859.jpg -1 -1 -1 -1 -1 1
train_4860.jpg -1 -1 -1 -1 1 -1
train_4861.jpg 1 -1 -1 -1 -1 -1
train_4862.jpg -1 -1 -1 -1 -1 1
train_4863.jpg -1 -1 1 -1 -1 -1
train_4864.jpg -1 -1 -1 -1 1 -1
train_4865.jpg -1 -1 1 -1 -1 -1
train_4866.jpg -1 -1 1 -1 -1 -1
train_4867.jpg -1 -1 -1 1 -1 -1
train_4868.jpg -1 -1 1 -1 -1 -1
train_4869.jpg 1 -1 -1 -1 -1 -1
train_4870.jpg -1 -1 -1 -1 -1 1
train_4871.jpg 1 -1 -1 -1 -1 -1
train_4872.jpg -1 -1 -1 -1 1 -1
train_4873.jpg 1 -1 -1 -1 -1 -1
train_4874.jpg -1 -1 -1 -1 1 -1
train_4875.jpg -1 -1 -1 1 -1 -1
train_4876.jpg -1 -1 -1 -1 -1 1
train_4877.jpg -1 -1 -1 1 -1 -1
train_4878.jpg -1 -1 -1 -1 -1 1
train_4879.jpg -1 1 -1 -1 -1 -1
train_4880.jpg -1 -1 -1 1 -1 -1
train_4881.jpg 1 -1 -1 -1 -1 -1
train_4882.jpg -1 -1 -1 1 -1 -1
train_4883.jpg -1 1 -1 -1 -1 -1
train_4884.jpg -1 -1 -1 -1 1 -1
train_4885.jpg -1 -1 -1 1 -1 -1
train_4886.jpg -1 1 -1 -1 -1 -1
train_4887.jpg -1 1 -1 -1 -1 -1
train_4888.jpg -1 -1 -1 -1 -1 1
train_4889.jpg -1 -1 -1 1 -1 -1
train_4890.jpg -1 -1 -1 -1 1 -1
train_4891.jpg -1 -1 -1 -1 1 -1
train_4892.jpg -1 1 -1 -1 -1 -1
train_4893.jpg -1 1 -1 -1 -1 -1
train_4894.jpg -1 -1 -1 1 -1 -1
train_4895.jpg -1 -1 1 -1 -1 -1
train_4896.jpg -1 -1 -1 1 -1 -1
train_4897.jpg -1 -1 -1 -1 1 -1
train_4898.jpg -1 -1 -1 1 -1 -1
train_4899.jpg -1 1 -1 -1 -1 -1
train_4900.jpg -1 -1 -1 -1 -1 1
train_4901.jpg -1 -1 -1 -1 -1 1
train_4902.jpg -1 1 -1 -1 -1 -1
train_4903.jpg 1 -1 -1 -1 -1 -1
train_4904.jpg -1 -1 1 -1 -1 -1
train_4905.jpg -1 -1 -1 -1 -1 1
train_4906.jpg -1 -1 -1 -1 -1 1
train_4907.jpg -1 -1 -1 1 -1 -1
train_4908.jpg -1 -1 1 -1 -1 -1
train_4909.jpg 1 -1 -1 -1 -1 -1
train_4910.jpg -1 -1 1 -1 -1 -1
train_4911.jpg -1 1 -1 -1 -1 -1
train_4912.jpg -1 -1 -1 -1 -1 1
train_4913.jpg -1 -1 -1 -1 -1 1
train_4914.jpg -1 -1 -1 -1 1 -1
train_4915.jpg -1 -1 -1 1 -1 -1
train_4916.jpg -1 -1 -1 -1 -1 1
train_4917.jpg -1 1 -1 -1 -1 -1
train_4918.jpg -1 -1 1 -1 -1 -1
train_4919.jpg -1 -1 -1 -1 -1 1
train_4920.jpg -1 -1 -1 -1 1 -1
train_4921.jpg -1 -1 -1 -1 -1 1
train_4922.jpg -1 1 -1 -1 -1 -1
train_4923.jpg -1 -1 1 -1 -1 -1
train_4924.jpg -1 -1 -1 -1 1 -1
train_4925.jpg -1 -1 -1 -1 -1 1
train_4926.jpg -1 1 -1 -1 -1 -1
train_4927.jpg -1 -1 -1 -1 1 -1
train_4928.jpg 1 -1 -1 -1 -1 -1
train_4929.jpg -1 -1 -1 1 -1 -1
train_4930.jpg -1 -1 -1 -1 -1 1
train_4931.jpg -1 -1 -1 -1 -1 1
train_4932.jpg -1 1 -1 -1 -1 -1
train_4933.jpg 1 -1 -1 -1 -1 -1
train_4934.jpg 1 -1 -1 -1 -1 -1
train_4935.jpg -1 1 -1 -1 -1 -1
train_4936.jpg -1 -1 1 -1 -1 -1
train_4937.jpg -1 -1 -1 -1 -1 1
train_4938.jpg -1 1 -1 -1 -1 -1
train_4939.jpg -1 -1 -1 1 -1 -1
train_4940.jpg -1 -1 1 -1 -1 -1
train_4941.jpg -1 -1 1 -1 -1 -1
train_4942.jpg -1 -1 -1 1 -1 -1
train_4943.jpg -1 -1 -1 -1 -1 1
train_4944.jpg -1 -1 -1 -1 -1 1
train_4945.jpg -1 -1 -1 -1 -1 1
train_4946.jpg 1 -1 -1 -1 -1 -1
train_4947.jpg -1 -1 -1 1 -1 -1
train_4948.jpg -1 -1 -1 -1 1 -1
train_4949.jpg 1 -1 -1 -1 -1 -1
train_4950.jpg -1 -1 -1 -1 -1 1
train_4951.jpg -1 -1 1 -1 -1 -1
train_4952.jpg -1 -1 -1 -1 -1 1
train_4953.jpg -1 -1 1 -1 -1 -1
train_4954.jpg -1 -1 -1 1 -1 -1
train_4955.jpg 1 -1 -1 -1 -1 -1
train_4956.jpg 1 -1 -1 -1 -1 -1
train_4957.jpg -1 -1 1 -1 -1 -1
train_4958.jpg 1 -1 -1 -1 -1 -1
train_4959.jpg -1 1 -1 -1 -1 -1
train_4960.jpg -1 -1 -1 -1 -1 1
train_4961.jpg -1 -1 1 -1 -1 -1
train_4962.jpg -1 -1 -1 -1 -1 1
train_4963.jpg 1 -1 -1 -1 -1 -1
train_4964.jpg -1 1 -1 -1 -1 -1
train_4965.jpg 1 -1 -1 -1 -1 -1
train_4966.jpg -1 -1 -1 -1 1 -1
train_4967.jpg -1 -1 -1 -1 -1 1
train_4968.jpg -1 -1 -1 1 -1 -1
train_4969.jpg -1 1 -1 -1 -1 -1
train_4970.jpg -1 -1 -1 -1 -1 1
train_4971.jpg -1 -1 1 -1 -1 -1
train_4972.jpg -1 -1 1 -1 -1 -1
train_4973.jpg -1 -1 -1 -1 1 -1
train_4974.jpg -1 -1 1 -1 -1 -1
train_4975.jpg -1 -1 -1 -1 -1 1
train_4976.jpg -1 1 -1 -1 -1 -1
train_4977.jpg -1 -1 -1 -1 1 -1
train_4978.jpg -1 -1 -1 -1 -1 1
train_4979.jpg -1 -1 -1 1 -1 -1
train_4980.jpg -1 -1 -1 -1 -1 1
train_4981.jpg -1 -1 -1 -1 -1 1
train_4982.jpg -1 1 -1 -1 -1 -1
train_4983.jpg -1 1 -1 -1 -1 -1
train_4984.jpg -1 -1 1 -1 -1 -1
train_4985.jpg -1 -1 -1 1 -1 -1
train_4986.jpg -1 -1 1 -1 -1 -1
train_4987.jpg -1 -1 -1 -1 -1 1
train_4988.jpg -1 -1 1 -1 -1 -1
train_4989.jpg -1 -1 -1 1 -1 -1
train_4990.jpg -1 1 -1 -1 -1 -1
train_4991.jpg -1 -1 -1 -1 1 -1
train_4992.jpg -1 -1 -1 -1 -1 1
train_4993.jpg -1 -1 1 -1 -1 -1
train_4994.jpg 1 -1 -1 -1 -1 -1
train_4995.jpg -1 -1 -1 -1 -1 1
train_4996.jpg -1 -1 -1 -1 1 -1
train_4997.jpg 1 -1 -1 -1 -1 -1
train_4998.jpg -1 -1 1 -1 -1 -1
train_4999.jpg 1 -1 -1 -1 -1 -1
train_5000.jpg -1 -1 -1 -1 1 -1
train_5001.jpg -1 -1 -1 1 -1 -1
train_5002.jpg -1 -1 1 -1 -1 -1
train_5003.jpg -1 1 -1 -1 -1 -1
train_5004.jpg -1 -1 1 -1 -1 -1
train_5005.jpg -1 -1 -1 -1 -1 1
train_5006.jpg -1 -1 -1 1 -1 -1
train_5007.jpg -1 -1 1 -1 -1 -1
train_5008.jpg -1 -1 -1 -1 1 -1
train_5009.jpg -1 -1 -1 -1 -1 1
train_5010.jpg -1 -1 1 -1 -1 -1
train_5011.jpg -1 -1 -1 1 -1 -1
train_5012.jpg -1 -1 -1 -1 -1 1
train_5013.jpg -1 -1 1 -1 -1 -1
train_5014.jpg 1 -1 -1 -1 -1 -1
train_5015.jpg -1 -1 -1 -1 -1 1
train_5016.jpg -1 -1 -1 -1 1 -1
train_5017.jpg 1 -1 -1 -1 -1 -1
train_5018.jpg -1 -1 1 -1 -1 -1
train_5019.jpg -1 -1 -1 -1 1 -1
train_5020.jpg 1 -1 -1 -1 -1 -1
train_5021.jpg -1 -1 -1 -1 -1 1
train_5022.jpg -1 -1 -1 -1 -1 1
train_5023.jpg -1 -1 -1 -1 -1 1
train_5024.jpg -1 -1 1 -1 -1 -1
train_5025.jpg -1 1 -1 -1 -1 -1
train_5026.jpg -1 -1 1 -1 -1 -1
train_5027.jpg -1 -1 -1 -1 -1 1
train_5028.jpg -1 1 -1 -1 -1 -1
train_5029.jpg -1 -1 -1 -1 -1 1
train_5030.jpg 1 -1 -1 -1 -1 -1
train_5031.jpg 1 -1 -1 -1 -1 -1
train_5032.jpg -1 1 -1 -1 -1 -1
train_5033.jpg -1 -1 1 -1 -1 -1
train_5034.jpg -1 -1 -1 -1 -1 1
train_5035.jpg 1 -1 -1 -1 -1 -1
train_5036.jpg 1 -1 -1 -1 -1 -1
train_5037.jpg 1 -1 -1 -1 -1 -1
train_5038.jpg -1 -1 -1 -1 -1 1
train_5039.jpg -1 -1 -1 -1 1 -1
train_5040.jpg 1 -1 -1 -1 -1 -1
train_5041.jpg -1 -1 1 -1 -1 -1
train_5042.jpg -1 -1 -1 -1 -1 1
train_5043.jpg -1 -1 -1 -1 -1 1
train_5044.jpg -1 -1 -1 -1 -1 1
train_5045.jpg -1 -1 -1 -1 1 -1
train_5046.jpg -1 -1 1 -1 -1 -1
train_5047.jpg -1 -1 1 -1 -1 -1
train_5048.jpg -1 -1 1 -1 -1 -1
train_5049.jpg -1 -1 -1 -1 -1 1
train_5050.jpg -1 -1 -1 1 -1 -1
train_5051.jpg -1 -1 1 -1 -1 -1
train_5052.jpg -1 -1 1 -1 -1 -1
train_5053.jpg -1 -1 -1 -1 -1 1
train_5054.jpg 1 -1 -1 -1 -1 -1
train_5055.jpg -1 -1 -1 -1 -1 1
train_5056.jpg -1 -1 -1 -1 -1 1
train_5057.jpg 1 -1 -1 -1 -1 -1
train_5058.jpg -1 -1 1 -1 -1 -1
train_5059.jpg -1 -1 -1 1 -1 -1
train_5060.jpg -1 -1 1 -1 -1 -1
train_5061.jpg -1 -1 1 -1 -1 -1
train_5062.jpg -1 -1 -1 1 -1 -1
train_5063.jpg -1 -1 -1 -1 -1 1
train_5064.jpg -1 1 -1 -1 -1 -1
train_5065.jpg -1 -1 -1 -1 1 -1
train_5066.jpg -1 1 -1 -1 -1 -1
train_5067.jpg -1 -1 -1 -1 -1 1
train_5068.jpg -1 -1 1 -1 -1 -1
train_5069.jpg -1 -1 1 -1 -1 -1
train_5070.jpg -1 -1 -1 1 -1 -1
train_5071.jpg -1 1 -1 -1 -1 -1
train_5072.jpg -1 -1 -1 -1 1 -1
train_5073.jpg -1 -1 -1 -1 1 -1
train_5074.jpg -1 -1 -1 -1 1 -1
train_5075.jpg -1 -1 1 -1 -1 -1
train_5076.jpg -1 -1 -1 -1 -1 1
train_5077.jpg -1 -1 -1 -1 -1 1
train_5078.jpg -1 -1 -1 -1 -1 1
train_5079.jpg -1 -1 -1 1 -1 -1
train_5080.jpg -1 -1 1 -1 -1 -1
train_5081.jpg -1 -1 -1 -1 -1 1
train_5082.jpg -1 -1 -1 -1 -1 1
train_5083.jpg -1 -1 -1 1 -1 -1
train_5084.jpg -1 -1 -1 1 -1 -1
train_5085.jpg -1 -1 -1 1 -1 -1
train_5086.jpg -1 -1 1 -1 -1 -1
train_5087.jpg -1 1 -1 -1 -1 -1
train_5088.jpg -1 -1 1 -1 -1 -1
train_5089.jpg -1 -1 1 -1 -1 -1
train_5090.jpg -1 -1 1 -1 -1 -1
train_5091.jpg -1 1 -1 -1 -1 -1
train_5092.jpg -1 -1 -1 1 -1 -1
train_5093.jpg 1 -1 -1 -1 -1 -1
train_5094.jpg -1 -1 -1 -1 1 -1
train_5095.jpg -1 -1 -1 -1 -1 1
train_5096.jpg 1 -1 -1 -1 -1 -1
train_5097.jpg -1 -1 -1 -1 -1 1
train_5098.jpg -1 -1 -1 -1 1 -1
train_5099.jpg -1 1 -1 -1 -1 -1
train_5100.jpg -1 -1 -1 -1 -1 1
train_5101.jpg -1 -1 -1 -1 1 -1
train_5102.jpg 1 -1 -1 -1 -1 -1
train_5103.jpg -1 -1 1 -1 -1 -1
train_5104.jpg -1 -1 1 -1 -1 -1
train_5105.jpg -1 1 -1 -1 -1 -1
train_5106.jpg -1 -1 1 -1 -1 -1
train_5107.jpg -1 -1 -1 -1 -1 1
train_5108.jpg -1 -1 1 -1 -1 -1
train_5109.jpg -1 -1 -1 -1 1 -1
train_5110.jpg -1 -1 -1 -1 -1 1
train_5111.jpg -1 -1 1 -1 -1 -1
train_5112.jpg 1 -1 -1 -1 -1 -1
train_5113.jpg -1 -1 -1 1 -1 -1
train_5114.jpg -1 1 -1 -1 -1 -1
train_5115.jpg -1 -1 -1 1 -1 -1
train_5116.jpg -1 -1 1 -1 -1 -1
train_5117.jpg -1 -1 -1 -1 1 -1
train_5118.jpg -1 -1 -1 -1 -1 1
train_5119.jpg 1 -1 -1 -1 -1 -1
train_5120.jpg -1 -1 -1 -1 -1 1
train_5121.jpg -1 -1 1 -1 -1 -1
train_5122.jpg -1 -1 -1 -1 1 -1
train_5123.jpg 1 -1 -1 -1 -1 -1
train_5124.jpg -1 -1 -1 -1 1 -1
train_5125.jpg -1 -1 -1 1 -1 -1
train_5126.jpg 1 -1 -1 -1 -1 -1
train_5127.jpg -1 -1 -1 1 -1 -1
train_5128.jpg -1 1 -1 -1 -1 -1
train_5129.jpg -1 -1 1 -1 -1 -1
train_5130.jpg -1 1 -1 -1 -1 -1
train_5131.jpg -1 -1 -1 1 -1 -1
train_5132.jpg -1 -1 -1 -1 -1 1
train_5133.jpg -1 -1 -1 -1 -1 1
train_5134.jpg -1 1 -1 -1 -1 -1
train_5135.jpg -1 -1 -1 -1 -1 1
train_5136.jpg -1 -1 1 -1 -1 -1
train_5137.jpg 1 -1 -1 -1 -1 -1
train_5138.jpg -1 -1 -1 1 -1 -1
train_5139.jpg -1 -1 -1 -1 1 -1
train_5140.jpg -1 -1 -1 -1 -1 1
train_5141.jpg -1 1 -1 -1 -1 -1
train_5142.jpg -1 -1 -1 1 -1 -1
train_5143.jpg 1 -1 -1 -1 -1 -1
train_5144.jpg -1 -1 -1 1 -1 -1
train_5145.jpg 1 -1 -1 -1 -1 -1
train_5146.jpg -1 -1 -1 1 -1 -1
train_5147.jpg -1 -1 -1 -1 1 -1
train_5148.jpg -1 -1 -1 -1 -1 1
train_5149.jpg -1 -1 -1 -1 1 -1
train_5150.jpg 1 -1 -1 -1 -1 -1
train_5151.jpg -1 -1 -1 1 -1 -1
train_5152.jpg -1 1 -1 -1 -1 -1
train_5153.jpg -1 -1 -1 -1 -1 1
train_5154.jpg -1 -1 1 -1 -1 -1
train_5155.jpg -1 -1 -1 -1 -1 1
train_5156.jpg -1 -1 -1 -1 -1 1
train_5157.jpg -1 -1 -1 -1 1 -1
train_5158.jpg -1 -1 -1 -1 -1 1
train_5159.jpg -1 -1 1 -1 -1 -1
train_5160.jpg 1 -1 -1 -1 -1 -1
train_5161.jpg -1 -1 -1 -1 1 -1
train_5162.jpg 1 -1 -1 -1 -1 -1
train_5163.jpg -1 -1 -1 -1 1 -1
train_5164.jpg -1 -1 -1 -1 -1 1
train_5165.jpg -1 -1 -1 -1 1 -1
train_5166.jpg 1 -1 -1 -1 -1 -1
train_5167.jpg -1 -1 -1 -1 -1 1
train_5168.jpg -1 -1 -1 -1 1 -1
train_5169.jpg -1 1 -1 -1 -1 -1
train_5170.jpg 1 -1 -1 -1 -1 -1
train_5171.jpg -1 -1 1 -1 -1 -1
train_5172.jpg -1 -1 -1 -1 1 -1
train_5173.jpg -1 -1 1 -1 -1 -1
train_5174.jpg -1 -1 -1 -1 1 -1
train_5175.jpg -1 -1 -1 -1 -1 1
train_5176.jpg 1 -1 -1 -1 -1 -1
train_5177.jpg 1 -1 -1 -1 -1 -1
train_5178.jpg -1 -1 -1 -1 -1 1
train_5179.jpg -1 -1 -1 -1 1 -1
train_5180.jpg -1 -1 -1 -1 -1 1
train_5181.jpg 1 -1 -1 -1 -1 -1
train_5182.jpg -1 -1 1 -1 -1 -1
train_5183.jpg 1 -1 -1 -1 -1 -1
train_5184.jpg -1 -1 -1 1 -1 -1
train_5185.jpg -1 -1 1 -1 -1 -1
train_5186.jpg -1 -1 -1 1 -1 -1
train_5187.jpg -1 -1 1 -1 -1 -1
train_5188.jpg -1 1 -1 -1 -1 -1
train_5189.jpg -1 1 -1 -1 -1 -1
train_5190.jpg -1 -1 -1 -1 -1 1
train_5191.jpg -1 1 -1 -1 -1 -1
train_5192.jpg -1 -1 1 -1 -1 -1
train_5193.jpg -1 -1 1 -1 -1 -1
train_5194.jpg -1 -1 -1 -1 1 -1
train_5195.jpg -1 1 -1 -1 -1 -1
train_5196.jpg -1 -1 -1 -1 1 -1
train_5197.jpg -1 -1 -1 -1 -1 1
train_5198.jpg -1 -1 -1 -1 1 -1
train_5199.jpg -1 -1 -1 -1 -1 1
train_5200.jpg -1 -1 1 -1 -1 -1
train_5201.jpg 1 -1 -1 -1 -1 -1
train_5202.jpg -1 -1 -1 1 -1 -1
train_5203.jpg -1 1 -1 -1 -1 -1
train_5204.jpg -1 -1 -1 -1 1 -1
train_5205.jpg -1 -1 1 -1 -1 -1
train_5206.jpg -1 -1 1 -1 -1 -1
train_5207.jpg -1 -1 -1 1 -1 -1
train_5208.jpg -1 -1 -1 1 -1 -1
train_5209.jpg -1 -1 -1 1 -1 -1
train_5210.jpg -1 -1 -1 -1 1 -1
train_5211.jpg -1 -1 -1 -1 -1 1
train_5212.jpg -1 -1 -1 -1 -1 1
train_5213.jpg 1 -1 -1 -1 -1 -1
train_5214.jpg -1 -1 -1 -1 -1 1
train_5215.jpg -1 -1 -1 -1 1 -1
train_5216.jpg -1 1 -1 -1 -1 -1
train_5217.jpg 1 -1 -1 -1 -1 -1
train_5218.jpg -1 -1 -1 -1 -1 1
train_5219.jpg 1 -1 -1 -1 -1 -1
train_5220.jpg -1 -1 -1 -1 1 -1
train_5221.jpg -1 -1 -1 -1 1 -1
train_5222.jpg -1 -1 -1 -1 -1 1
train_5223.jpg -1 -1 -1 -1 1 -1
train_5224.jpg -1 -1 -1 -1 1 -1
train_5225.jpg -1 1 -1 -1 -1 -1
train_5226.jpg -1 -1 -1 -1 -1 1
train_5227.jpg -1 -1 1 -1 -1 -1
train_5228.jpg -1 1 -1 -1 -1 -1
train_5229.jpg -1 -1 -1 -1 -1 1
train_5230.jpg -1 -1 -1 -1 1 -1
train_5231.jpg 1 -1 -1 -1 -1 -1
train_5232.jpg -1 -1 -1 -1 -1 1
train_5233.jpg -1 -1 -1 -1 1 -1
train_5234.jpg 1 -1 -1 -1 -1 -1
train_5235.jpg -1 -1 -1 1 -1 -1
train_5236.jpg -1 -1 1 -1 -1 -1
train_5237.jpg -1 1 -1 -1 -1 -1
train_5238.jpg -1 1 -1 -1 -1 -1
train_5239.jpg -1 -1 -1 -1 -1 1
train_5240.jpg -1 -1 -1 -1 1 -1
train_5241.jpg -1 -1 -1 -1 -1 1
train_5242.jpg -1 -1 1 -1 -1 -1
train_5243.jpg -1 -1 -1 -1 1 -1
train_5244.jpg 1 -1 -1 -1 -1 -1
train_5245.jpg -1 -1 -1 -1 1 -1
train_5246.jpg -1 -1 1 -1 -1 -1
train_5247.jpg -1 -1 -1 -1 -1 1
train_5248.jpg -1 -1 -1 -1 -1 1
train_5249.jpg -1 1 -1 -1 -1 -1
train_5250.jpg 1 -1 -1 -1 -1 -1
train_5251.jpg -1 -1 -1 -1 1 -1
train_5252.jpg -1 -1 -1 -1 1 -1
train_5253.jpg -1 -1 -1 -1 -1 1
train_5254.jpg -1 -1 -1 -1 -1 1
train_5255.jpg -1 -1 1 -1 -1 -1
train_5256.jpg -1 1 -1 -1 -1 -1
train_5257.jpg -1 -1 -1 -1 1 -1
train_5258.jpg -1 -1 -1 -1 -1 1
train_5259.jpg -1 1 -1 -1 -1 -1
train_5260.jpg -1 -1 -1 1 -1 -1
train_5261.jpg -1 -1 -1 -1 1 -1
train_5262.jpg 1 -1 -1 -1 -1 -1
train_5263.jpg -1 -1 -1 -1 -1 1
